"292";"13";"158";"F";"152.6";"160.1";"18.1";"21.7";"23.6";"24.8";"27.3"
"293";"13";"159";"F";"152.8";"160.3";"18.2";"21.8";"23.7";"24.9";"27.4"
"294";"13";"160";"F";"153.1";"160.6";"18.2";"21.8";"23.7";"24.9";"27.4"
"295";"13";"161";"F";"153.4";"160.8";"18.3";"21.9";"23.7";"25.0";"27.4"
"296";"13";"162";"F";"153.6";"161.0";"18.3";"21.9";"23.8";"25.0";"27.4"
"297";"13";"163";"F";"153.8";"161.1";"18.4";"22.0";"23.8";"25.0";"27.5"
"298";"13";"164";"F";"154.0";"161.3";"18.4";"22.0";"23.9";"25.1";"27.5"
"299";"13";"165";"F";"154.1";"161.5";"18.5";"22.0";"23.9";"25.1";"27.5"
"300";"13";"166";"F";"154.3";"161.6";"18.5";"22.1";"23.9";"25.1";"27.5"
"301";"13";"167";"F";"154.5";"161.8";"18.6";"22.1";"24.0";"25.2";"27.6"
"302";"14";"168";"F";"154.6";"161.9";"18.6";"22.2";"24.0";"25.2";"27.6"
"303";"14";"169";"F";"154.8";"162.0";"18.6";"22.2";"24.0";"25.2";"27.6"
"304";"14";"170";"F";"154.9";"162.1";"18.7";"22.2";"24.1";"25.2";"27.6"
"305";"14";"171";"F";"155.0";"162.2";"18.7";"22.3";"24.1";"25.3";"27.6"
"306";"14";"172";"F";"155.2";"162.4";"18.8";"22.3";"24.1";"25.3";"27.6"
"307";"14";"173";"F";"155.3";"162.5";"18.8";"22.3";"24.1";"25.3";"27.6"
"308";"14";"174";"F";"155.4";"162.6";"18.9";"22.4";"24.2";"25.3";"27.6"
"309";"14";"175";"F";"155.5";"162.6";"18.9";"22.4";"24.2";"25.3";"27.6"
"310";"14";"176";"F";"155.6";"162.7";"18.9";"22.4";"24.2";"25.4";"27.6"
"311";"14";"177";"F";"155.7";"162.8";"19.0";"22.5";"24.3";"25.4";"27.6"
"312";"14";"178";"F";"155.8";"162.9";"19.0";"22.5";"24.3";"25.4";"27.7"
"313";"14";"179";"F";"155.8";"163.0";"19.1";"22.6";"24.3";"25.4";"27.7"
"314";"15";"180";"F";"155.9";"163.0";"19.1";"22.6";"24.3";"25.4";"27.7"
"315";"15";"181";"F";"156.0";"163.1";"19.1";"22.6";"24.3";"25.4";"27.7"
"316";"15";"182";"F";"156.0";"163.1";"19.2";"22.6";"24.4";"25.5";"27.7"
"317";"15";"183";"F";"156.1";"163.2";"19.2";"22.6";"24.4";"25.5";"27.7"
"318";"15";"184";"F";"156.2";"163.2";"19.2";"22.7";"24.4";"25.5";"27.7"
"319";"15";"185";"F";"156.2";"163.3";"19.2";"22.7";"24.4";"25.5";"27.7"
"320";"15";"186";"F";"156.3";"163.3";"19.3";"22.7";"24.4";"25.5";"27.7"
"321";"15";"187";"F";"156.3";"163.4";"19.3";"22.7";"24.4";"25.5";"27.7"
"322";"15";"188";"F";"156.4";"163.4";"19.3";"22.7";"24.4";"25.5";"27.7"
"323";"15";"189";"F";"156.4";"163.4";"19.4";"22.7";"24.4";"25.5";"27.7"
"324";"15";"190";"F";"156.5";"163.5";"19.4";"22.8";"24.5";"25.5";"27.7"
"325";"15";"191";"F";"156.5";"163.5";"19.4";"22.8";"24.5";"25.5";"27.7"
"326";"16";"192";"F";"156.5";"163.5";"19.4";"22.8";"24.5";"25.5";"27.7"
"327";"16";"193";"F";"156.6";"163.6";"19.4";"22.8";"24.5";"25.5";"27.7"
"328";"16";"194";"F";"156.6";"163.6";"19.4";"22.8";"24.5";"25.5";"27.7"
"329";"16";"195";"F";"156.6";"163.6";"19.4";"22.8";"24.5";"25.5";"27.7"
"330";"16";"196";"F";"156.6";"163.6";"19.5";"22.8";"24.5";"25.5";"27.7"
"331";"16";"197";"F";"156.7";"163.6";"19.5";"22.8";"24.5";"25.5";"27.7"
"332";"16";"198";"F";"156.7";"163.6";"19.5";"22.8";"24.5";"25.5";"27.7"
"333";"16";"199";"F";"156.7";"163.6";"19.5";"22.8";"24.5";"25.5";"27.7"
"334";"16";"200";"F";"156.8";"163.6";"19.5";"22.8";"24.5";"25.5";"27.7"
"335";"16";"201";"F";"156.8";"163.7";"19.5";"22.8";"24.5";"25.5";"27.7"
"336";"16";"202";"F";"156.8";"163.7";"19.5";"22.8";"24.5";"25.5";"27.7"
"337";"16";"203";"F";"156.8";"163.7";"19.5";"22.8";"24.5";"25.5";"27.7"
"338";"17";"204";"F";"156.9";"163.7";"19.5";"22.8";"24.5";"25.5";"27.7"
"339";"17";"205";"F";"156.9";"163.7";"19.5";"22.8";"24.5";"25.5";"27.7"
"340";"17";"206";"F";"157.0";"163.8";"19.5";"22.8";"24.4";"25.5";"27.7"
"341";"17";"207";"F";"157.0";"163.8";"19.5";"22.8";"24.4";"25.5";"27.7"
"342";"17";"208";"F";"157.0";"163.8";"19.5";"22.8";"24.4";"25.5";"27.7"
"343";"17";"209";"F";"157.1";"163.9";"19.5";"22.8";"24.4";"25.5";"27.7"
"344";"17";"210";"F";"157.1";"163.9";"19.5";"22.8";"24.4";"25.5";"27.7"
"345";"17";"211";"F";"157.1";"163.9";"19.5";"22.7";"24.4";"25.5";"27.7"
"346";"17";"212";"F";"157.2";"163.9";"19.5";"22.7";"24.4";"25.5";"27.7"
"347";"17";"213";"F";"157.2";"164.0";"19.5";"22.7";"24.4";"25.5";"27.7"
"348";"17";"214";"F";"157.3";"164.0";"19.5";"22.7";"24.4";"25.5";"27.7"
"349";"17";"215";"F";"157.3";"164.0";"19.5";"22.7";"24.4";"25.5";"27.7"
"350";"18";"216";"F";"157.3";"164.1";"19.5";"22.7";"24.4";"25.5";"27.7"
"351";"18";"217";"F";"157.4";"164.1";"19.5";"22.7";"24.4";"25.5";"27.7"
"352";"18";"218";"F";"157.4";"164.1";"19.5";"22.7";"24.4";"25.5";"27.7"
"353";"18";"219";"F";"157.4";"164.2";"19.5";"22.7";"24.4";"25.5";"27.7"
"354";"18";"220";"F";"157.5";"164.2";"19.5";"22.7";"24.4";"25.5";"27.7"
"355";"18";"221";"F";"157.5";"164.2";"19.5";"22.7";"24.4";"25.5";"27.7"
"356";"18";"222";"F";"157.6";"164.3";"19.5";"22.7";"24.4";"25.5";"27.7"
"357";"18";"223";"F";"157.6";"164.3";"19.5";"22.7";"24.4";"25.5";"27.7"
"358";"18";"224";"F";"157.6";"164.3";"19.5";"22.7";"24.3";"25.4";"27.7"
"359";"18";"225";"F";"157.7";"164.4";"19.5";"22.7";"24.3";"25.4";"27.7"
"360";"18";"226";"F";"157.7";"164.4";"19.5";"22.6";"24.3";"25.4";"27.7"
"361";"18";"227";"F";"157.8";"164.4";"19.5";"22.6";"24.3";"25.4";"27.7"
