Gender,Months,Growth_rate,BMI_Level,PCT,Quantile,Weight,Protein_Mass,Mineral_Mass,Soft_Lean_Mass,Body_Fat_Mass,Skeletal_Muscle_Mass,BMR,Student_ID,Age,Target_Age,Target_Months,Height,Target_Height,PW,MW,SW,BW,SMW,SS,BS,Ages,Target_Ages,nobs
2,104,0.08305174051999653,1.0,2.0,0.3607476673393891,27.4,4.2,1.5,20.4,6.0,10.9,838.0,8927.0,8.0,10.0,125.0,128.7,140.5,0.1556291390728477,0.0546218487394958,0.7474402730375426,0.204778156996587,0.397489539748954,0.5311004784688995,0.273972602739726,8.0,10.0,2300
2,105,0.06240713224368499,1.0,3.0,0.5130061929794849,28.4,4.4,1.6,21.3,6.0,11.4,858.0,14136.0,8.0,10.0,120.0,131.3,140.6,0.1554770318021201,0.0557491289198606,0.7481203007518796,0.2090592334494773,0.3978494623655914,0.5353982300884955,0.2790697674418604,8.0,10.0,14126
2,106,0.06681514476614692,1.0,3.0,0.5343680926625569,29.6,4.5,1.6,21.8,6.0,11.7,870.0,18431.0,8.0,10.0,122.0,132.1,142.0,0.1538461538461538,0.0546874999999999,0.7396825396825397,0.2150537634408602,0.3956521739130434,0.537037037037037,0.2912621359223301,8.0,10.0,18225
2,107,0.06346749226006199,1.0,3.0,0.5270449520544154,29.1,4.5,1.6,21.9,6.0,11.8,871.0,13989.0,8.0,10.0,122.0,132.5,141.9,0.156,0.0559210526315789,0.7523510971786834,0.2027027027027027,0.4024767801857585,0.5373134328358209,0.2702702702702703,8.0,10.0,19585
2,108,0.06610913035755084,1.0,3.0,0.5392995505078519,29.7,4.6,1.7,22.2,6.0,11.9,879.0,9677.0,9.0,10.0,124.0,133.2,143.4,0.15625,0.0557377049180327,0.7528409090909091,0.2040816326530612,0.4031620553359683,0.5384615384615384,0.2702702702702703,9.0,10.0,17774
2,109,0.056317689530686055,1.0,2.0,0.5022762760201555,30.3,4.6,1.7,22.1,6.0,11.9,877.0,14362.0,9.0,10.0,123.0,133.2,142.5,0.1533546325878594,0.055350553505535,0.7372549019607844,0.2181818181818181,0.3957055214723926,0.537117903930131,0.2955665024630541,9.0,10.0,4225
2,110,0.06864274570982842,1.0,3.0,0.5354706275940722,30.7,4.7,1.7,22.5,7.0,12.1,885.0,14628.0,9.0,10.0,125.0,134.2,144.6,0.1525423728813559,0.0547112462006079,0.734006734006734,0.2229299363057325,0.3944636678200692,0.5394736842105263,0.3043478260869565,9.0,10.0,29567
2,111,0.06312412873815842,1.0,2.0,0.4989790000898463,30.8,4.7,1.7,22.5,7.0,12.2,887.0,10525.0,9.0,10.0,125.0,134.2,144.3,0.1527777777777778,0.0549828178694158,0.7358490566037735,0.220125786163522,0.3947368421052631,0.5398230088495575,0.2978723404255319,9.0,10.0,14392
2,112,0.06765515805063171,1.0,3.0,0.5317428733217245,31.4,4.7,1.7,22.6,7.0,12.2,889.0,12615.0,9.0,10.0,129.0,135.2,145.7,0.1513353115727002,0.0546218487394958,0.7277628032345013,0.2292263610315186,0.3917525773195876,0.5409090909090909,0.3139013452914798,9.0,10.0,16758
2,113,0.07249626307922252,1.0,3.0,0.5163157124377833,32.1,4.8,1.7,23.0,7.0,12.5,898.0,13239.0,9.0,10.0,130.0,135.5,146.8,0.1506493506493506,0.0544871794871794,0.7242424242424242,0.2332361516034985,0.3906810035842294,0.542016806722689,0.3211009174311926,9.0,10.0,24271
2,114,0.0602498163115357,1.0,2.0,0.4719652110520683,30.9,4.7,1.7,22.7,7.0,12.2,891.0,9008.0,9.0,10.0,128.0,135.4,145.0,0.1547619047619047,0.0557491289198606,0.7410714285714285,0.2083333333333333,0.4023904382470119,0.5407725321888411,0.2766798418972332,9.0,10.0,1669
2,115,0.073773525345873,1.0,2.0,0.4890657016276837,32.0,4.8,1.7,23.0,8.0,12.5,899.0,9056.0,9.0,11.0,134.0,136.2,147.3,0.1504424778761061,0.0543806646525679,0.7211538461538461,0.2352941176470588,0.391459074733096,0.5421686746987953,0.3260869565217391,9.0,11.0,6130
2,116,0.07490636704119846,1.0,2.0,0.4454179556580478,31.4,4.8,1.7,22.9,7.0,12.4,894.0,9032.0,9.0,11.0,134.0,136.1,147.2,0.1538461538461538,0.0551724137931034,0.7381818181818182,0.2205882352941176,0.3970588235294118,0.5411255411255411,0.2966101694915254,9.0,11.0,1955
2,117,0.05786350148367947,1.0,3.0,0.5091862912712909,32.9,4.9,1.8,23.7,7.0,12.9,914.0,13988.0,9.0,10.0,131.0,137.6,146.8,0.1517615176151761,0.055045871559633,0.7294520547945206,0.2277904328018223,0.3956043956043956,0.544,0.3115264797507788,9.0,10.0,12761
2,118,0.06324404761904767,1.0,3.0,0.5256183152086363,34.0,5.1,1.8,24.5,8.0,13.4,932.0,15226.0,9.0,11.0,133.0,138.4,148.2,0.1510791366906475,0.0545454545454545,0.7267605633802817,0.2301790281329923,0.3949367088607595,0.5462184873949579,0.3169014084507042,9.0,11.0,16319
2,119,0.055980545159189044,1.0,3.0,0.5089925786827917,33.3,5.1,1.8,24.3,7.0,13.3,928.0,13988.0,9.0,11.0,132.0,138.7,147.6,0.1540469973890339,0.0552325581395348,0.7413793103448276,0.2142857142857142,0.4029850746268656,0.5454545454545454,0.2890173410404624,9.0,11.0,17244
2,120,0.055519268451992065,1.0,3.0,0.5247059773700656,33.9,5.1,1.8,24.6,7.0,13.5,935.0,9800.0,10.0,11.0,134.0,139.5,148.7,0.1540785498489426,0.0553846153846153,0.7415730337078651,0.2136752136752137,0.4049999999999999,0.5470085470085471,0.2884615384615384,10.0,11.0,16251
2,121,0.05066521391638357,1.0,3.0,0.5272281677736336,35.1,5.2,1.8,24.9,8.0,13.6,941.0,7304.0,10.0,11.0,134.0,140.1,148.5,0.1494252873563218,0.0543806646525679,0.7216216216216216,0.23690446495385376,0.3923528043593833,0.547244094488189,0.3296703296703296,10.0,11.0,3910
2,122,0.057569296375266754,1.0,3.0,0.5297663396584776,35.1,5.3,1.9,25.2,8.0,13.8,948.0,12652.0,10.0,11.0,136.0,140.7,150.1,0.15130868142737575,0.0547550432276657,0.7277777777777777,0.2287581699346405,0.3978201634877383,0.5481171548117155,0.3139013452914798,10.0,11.0,26596
2,123,0.04984345069669305,1.0,3.0,0.5065274767637037,35.6,5.3,1.9,25.4,8.0,13.9,952.0,10637.0,10.0,11.0,135.0,140.9,149.4,0.1503067484662576,0.0544554455445544,0.7210682492581602,0.2359882005899705,0.3947368421052631,0.5483870967741935,0.3278688524590163,10.0,11.0,12720
2,124,0.05365490167569342,1.0,3.0,0.5283065246722958,35.8,5.3,1.9,25.5,8.0,14.1,956.0,10611.0,10.0,11.0,136.0,141.8,150.9,0.1506024096385542,0.055045871559633,0.7229729729729729,0.2318840579710145,0.3980891719745223,0.5499999999999999,0.32,10.0,11.0,14880
2,125,0.05276872964169388,1.0,3.0,0.5243647429774544,36.6,5.4,2.0,26.0,9.0,14.3,967.0,13131.0,10.0,11.0,137.0,142.3,151.5,0.1490683229813664,0.0544747081712062,0.7174515235457063,0.2385321100917431,0.393939393939394,0.5513307984790874,0.3321033210332103,10.0,11.0,20201
2,126,0.05073995771670181,1.0,2.0,0.4196047305738143,35.8,5.3,1.9,25.5,8.0,14.0,953.0,9059.0,10.0,11.0,138.0,141.2,150.3,0.1507760532150776,0.0552147239263803,0.727979274611399,0.2293577981651376,0.3990929705215419,0.5483870967741935,0.311284046692607,10.0,11.0,1639
2,127,0.045839302769818624,1.0,2.0,0.486006877446912,36.9,5.4,2.0,25.9,9.0,14.2,966.0,9095.0,10.0,11.0,139.0,142.8,151.0,0.1488888888888889,0.0547619047619047,0.7172774869109947,0.2368421052631578,0.3938547486033519,0.549800796812749,0.330188679245283,10.0,11.0,4864
2,128,0.04816053511705687,1.0,2.0,0.4827457722125913,36.8,5.5,2.0,26.4,9.0,14.5,979.0,9058.0,10.0,11.0,141.0,143.3,151.5,0.1506493506493506,0.0548523206751054,0.7270029673590503,0.2347417840375587,0.3982300884955752,0.5514705882352942,0.3225806451612903,10.0,11.0,1629
2,129,0.038591740013541154,1.0,3.0,0.5237037955083813,37.9,5.6,2.0,27.0,9.0,15.0,991.0,13540.0,10.0,11.0,141.0,144.5,151.4,0.1503131524008351,0.0555555555555555,0.7245989304812835,0.2325581395348837,0.4,0.5534351145038168,0.32,10.0,11.0,10581
2,130,0.04198740377886634,1.0,3.0,0.5765185823418938,39.0,5.8,2.1,28.0,9.0,15.6,1014.0,14974.0,10.0,11.0,142.0,145.9,153.3,0.1507430997876857,0.0549132947976878,0.7259887005649718,0.2295081967213114,0.4023668639053254,0.555956678700361,0.3162055335968379,10.0,11.0,13309
2,131,0.03287671232876721,1.0,3.0,0.5608324935225248,39.0,5.8,2.2,28.0,9.0,15.6,1014.0,13990.0,10.0,11.0,141.0,146.2,152.2,0.1509433962264151,0.0553935860058309,0.728343632752152,0.2277904328018223,0.4035532994923858,0.5555555555555556,0.3125,10.0,11.0,13202
2,132,0.03309057273594451,1.0,3.0,0.5777649331935046,39.8,5.9,2.2,28.5,9.0,15.9,1024.5,9942.0,11.0,11.0,142.0,147.0,153.2,0.1504587155963302,0.0552325581395348,0.7225130890052356,0.2332361516034985,0.40286006427110715,0.556390977443609,0.3225806451612903,11.0,11.0,12644
2,133,0.03366016213271805,1.0,3.0,0.6007454091025826,40.9,6.0,2.2,28.9,10.0,16.1,1033.0,7377.0,11.0,12.0,145.0,147.9,153.7,0.1478260869565217,0.0547945205479452,0.7145922746781115,0.2424242424242424,0.3969072164948454,0.5570934256055364,0.339394438045088,11.0,12.0,3372
2,134,0.03577468695403696,1.0,3.0,0.5806752086021526,40.8,6.0,2.2,28.9,10.0,16.1,1034.0,10860.0,11.0,12.0,146.0,148.1,154.3,0.1489361702127659,0.0549132947976878,0.7180156657963447,0.2364066193853428,0.399390243902439,0.5574324324324325,0.3292181069958848,11.0,12.0,20836
2,135,0.029629629629629672,1.0,3.0,0.5603205772699409,41.2,6.0,2.2,29.0,10.0,16.2,1036.0,10766.0,11.0,12.0,145.0,148.3,153.6,0.1479166666666666,0.0547945205479452,0.7113924050632912,0.2444444444444444,0.396551724137931,0.5582191780821918,0.3430079155672823,11.0,12.0,9609
2,136,0.03450655624568677,1.0,3.0,0.5898070431265917,41.8,6.1,2.3,29.5,10.0,16.5,1049.0,10530.0,11.0,12.0,147.0,149.3,155.3,0.1486761710794297,0.0549199084668192,0.7139240506329114,0.2415458937198067,0.398989898989899,0.5594405594405594,0.3374233128834356,11.0,12.0,11279
2,137,0.030643452183224174,1.0,3.0,0.58819497323323,42.5,6.2,2.3,29.9,10.0,16.8,1057.5,10861.0,11.0,12.0,147.0,149.8,155.2,0.1480441009141915,0.0547045951859956,0.7130801687763713,0.2444218148902466,0.3973333333333333,0.5608108108108109,0.3416149068322981,11.0,12.0,14730
2,138,0.03435934144595576,1.0,2.0,0.495252704357618,40.3,6.0,2.2,29.2,9.0,16.2,1040.0,9094.0,11.0,12.0,149.0,148.8,154.4,0.1503496503496503,0.0550964187327823,0.7279411764705883,0.2290076335877862,0.4016853932584269,0.5577557755775577,0.3114186851211072,11.0,12.0,1649
2,139,0.026206896551724146,1.0,3.0,0.5542849703591176,43.2,6.2,2.3,30.0,11.0,16.8,1060.0,9180.0,11.0,12.0,148.0,150.2,155.1,0.1452631578947368,0.0542797494780793,0.7014925373134328,0.2546296296296296,0.3918439716312057,0.5605095541401275,0.3629032258064516,11.0,12.0,3707
2,140,0.02983519601312512,1.0,2.0,0.4855392958289116,41.2,6.1,2.3,29.6,10.0,16.5,1047.0,9115.0,11.0,12.0,150.0,149.6,154.8,0.1477572559366754,0.0551724137931034,0.7098039215686275,0.2444444444444444,0.3948051948051947,0.5591397849462366,0.3433476394849785,11.0,12.0,1408
2,141,0.01932517739467743,1.0,3.0,0.5770932309750374,43.5,6.4,2.4,30.9,10.0,17.4,1080.0,13632.0,11.0,12.0,148.0,151.5,155.6,0.1479289940828402,0.0549199084668192,0.7124600638977636,0.2439024390243902,0.3979052423777144,0.562700964630225,0.3424657534246575,11.0,12.0,6572
2,142,0.020694259012016047,1.0,3.0,0.598141089349759,44.7,6.6,2.4,31.6,11.0,17.8,1095.0,11559.0,11.0,12.0,149.0,152.3,156.5,0.1475054229934924,0.0545454545454545,0.7098214285714286,0.2463054187192118,0.3991769547325102,0.5638629283489097,0.3470031545741325,11.0,12.0,8409
2,143,0.015936365840763522,1.0,3.0,0.6001562324586854,44.2,6.6,2.4,31.6,10.0,17.8,1097.0,15307.5,11.0,12.0,148.0,152.8,156.3,0.1495327102803738,0.0552995391705069,0.7201017811704835,0.2345415778251599,0.4047619047619047,0.5635838150289018,0.3278688524590164,11.0,12.0,7888
2,144,0.014452856159669514,1.0,3.0,0.5941323270995706,45.2,6.6,2.4,31.9,11.0,18.0,1104.0,10939.0,12.0,12.0,149.0,153.1,156.5,0.1484184914841849,0.0549132947976878,0.7142857142857143,0.2409638554216867,0.4029126213592233,0.5637982195845697,0.3363914373088684,12.0,12.0,7481
2,145,0.014833926083068216,1.0,3.0,0.6135980916575154,46.7,6.7,2.5,32.0,12.0,18.0,1106.0,7488.0,12.0,12.0,152.0,153.8,157.4,0.14416534110993273,0.0539419087136929,0.6967123040893533,0.2569593147751606,0.3930842607313195,0.5643274853801169,0.3672316384180791,12.0,12.0,2086
2,146,0.016778523489932917,1.0,3.0,0.5881105694573653,46.0,6.7,2.5,32.2,11.0,18.1,1109.0,10941.0,12.0,12.0,154.0,153.8,157.6,0.1466395112016293,0.0544354838709677,0.7061403508771931,0.2490421455938697,0.3982035928143713,0.5645161290322581,0.3529411764705882,12.0,12.0,11885
2,147,0.010786802030456899,1.0,3.0,0.5816425381317553,46.5,6.8,2.5,32.5,12.0,18.3,1117.0,10058.0,12.0,12.0,151.0,154.1,157.0,0.1451990632318501,0.054054054054054,0.7002141327623127,0.2558139534883721,0.3951612903225805,0.5649350649350648,0.3678929765886288,12.0,12.0,4171
2,148,0.020037570444583652,1.0,3.0,0.5885748685324077,46.8,6.8,2.5,32.6,12.0,18.5,1119.0,10912.0,12.0,13.0,161.0,154.6,158.6,0.145679012345679,0.0541103852727099,0.6981891348088531,0.2583025830258302,0.3956953642384105,0.5666666666666667,0.3712871287128713,12.0,13.0,5582
2,149,0.022450288646568284,1.0,3.0,0.5753494244586547,48.1,7.0,2.5,33.2,13.0,18.9,1134.0,10394.0,12.0,13.0,165.0,154.8,159.0,0.144082332761578,0.0536130536130536,0.6912621359223301,0.2650602409638554,0.3932038834951455,0.56797583081571,0.3833865814696485,12.0,13.0,5479
2,150,0.02547770700636942,1.0,2.0,0.4720225800880857,44.7,6.7,2.4,32.0,10.0,18.2,1105.0,9198.0,12.0,13.0,165.0,153.6,158.6,0.1518072289156626,0.0550847457627118,0.7281553398058251,0.2258726899383983,0.4106280193236715,0.5648148148148149,0.3107344632768362,12.0,13.0,815
2,151,0.019994147371162674,1.0,3.0,0.5379658869056442,47.6,6.8,2.5,32.9,12.0,18.6,1126.0,9264.0,12.0,14.0,173.0,154.9,158.8,0.1446028513238289,0.054054054054054,0.6966067864271457,0.2606635071090047,0.3951120162932789,0.565283467688648,0.3724928366762178,12.0,14.0,1292
2,152,0.024563671622495287,1.0,2.0,0.5015683273504744,45.8,6.9,2.5,32.9,11.0,18.8,1127.0,9198.0,12.0,14.0,169.0,154.7,159.5,0.1476190476190476,0.0548780487804878,0.7096153846153845,0.2422907488986784,0.4038461538461538,0.5683060109289617,0.3384615384615385,12.0,14.0,709
2,153,0.01744548286604375,1.0,3.0,0.6297273203994421,48.8,7.0,2.6,33.6,13.0,19.1,1144.0,12499.0,12.0,14.0,169.0,156.9,160.0,0.1455847255369928,0.0537037037037037,0.6974459724950884,0.2582159624413145,0.3955223880597014,0.5692307692307692,0.3703703703703704,12.0,14.0,3681
2,154,0.01643412308125569,1.0,3.0,0.5600182482065685,48.4,7.0,2.6,33.7,12.0,19.1,1144.0,16124.0,12.0,14.0,171.0,156.2,159.3,0.1466395112016293,0.05430287931940275,0.7033248081841432,0.2509652509652509,0.39935570036397794,0.5685714285714285,0.3571428571428571,12.0,14.0,4946
2,155,0.0177572040444246,1.0,3.0,0.5999144227529514,48.1,7.0,2.6,33.6,12.0,19.1,1142.0,19854.0,12.0,14.0,171.0,157.1,160.0,0.1455847255369928,0.054054054054054,0.6990476190476191,0.2569593147751606,0.3966745843230403,0.5681818181818181,0.3678929765886288,12.0,14.0,5878
2,156,0.014554275318374721,1.0,3.0,0.5832960439721737,48.2,7.1,2.6,33.8,12.0,19.2,1148.0,16283.0,13.0,14.0,173.0,157.1,159.7,0.1466165413533834,0.0543259557344064,0.7041942604856513,0.2517985611510791,0.3996212121212121,0.5686813186813187,0.3582089552238806,13.0,14.0,10107
2,157,0.01121372031662271,1.0,3.0,0.6692624261596092,49.7,7.2,2.7,34.6,13.0,19.7,1167.0,18773.0,13.0,13.0,166.0,158.6,160.6,0.1441647597254004,0.0537190082644628,0.6921529175050302,0.2644230769230769,0.3923541247484909,0.5701754385964912,0.3797468354430379,13.0,13.0,1327
2,158,0.01040351885247337,1.0,3.0,0.545432809291103,49.5,7.1,2.6,33.8,13.0,19.2,1149.0,4596.0,13.0,14.0,171.0,157.05,159.1,0.1425531914893617,0.0535055350553505,0.6862348178137652,0.2708333333333333,0.3896137612220287,0.5687443290654299,0.396039603960396,13.0,14.0,2100
2,159,0.013401403956605051,1.0,3.0,0.5672622944427537,49.3,7.1,2.6,33.9,13.0,19.3,1149.0,16252.0,13.0,14.0,173.0,157.6,159.9,0.1425233644859813,0.0532150776053215,0.6842105263157895,0.2716049382716049,0.389090909090909,0.5692771084337348,0.3971119133574007,13.0,14.0,8743
2,160,0.013141800607988086,1.0,3.0,0.5715033959284661,49.7,7.1,2.6,34.0,14.0,19.4,1151.0,19549.0,13.0,14.0,177.0,157.9,160.3,0.1414538310412574,0.0527522935779816,0.6768292682926829,0.2788104089219331,0.3878326996197718,0.5706214689265536,0.4123711340206185,13.0,14.0,4706
2,161,0.0117647058823529,1.0,3.0,0.5683940911238343,50.2,7.2,2.6,34.3,14.0,19.6,1158.0,21565.0,13.0,14.0,173.0,158.1,160.3,0.1422764227642276,0.0531914893617021,0.6814908290409405,0.2758620689655172,0.3891338040849925,0.5710526315789474,0.4037267080745341,13.0,14.0,10502
2,162,0.021886424068239818,1.0,3.0,0.6622806173772988,44.2,6.9,2.5,33.3,11.0,18.8,1138.0,9207.5,13.0,15.0,186.0,159.6,162.2,0.1442307692307692,0.0550284629981024,0.6995192307692307,0.2644230769230769,0.3908918406072106,0.5644740631042001,0.3780068728522336,13.0,15.0,78
2,163,0.018145276457048776,1.0,2.0,0.4202165090993686,51.0,7.3,2.6,34.5,16.0,19.8,1163.0,9259.0,13.0,14.5,179.0,156.4,159.7,0.1353383458646616,0.050587906552639506,0.6484962406015037,0.3179466680761658,0.3684210526315789,0.5694822888283378,0.49160841922363063,13.0,14.5,40
2,164,0.012291505856294238,1.0,3.0,0.5238456790648263,49.4,7.2,2.6,34.3,13.0,19.6,1158.0,9238.0,13.0,15.0,182.0,158.0,160.2,0.145748987854251,0.05311800758828675,0.6956521739130435,0.253623188405797,0.3985507246376811,0.5689655172413793,0.3645833333333333,13.0,15.0,66
2,165,0.00879949717159012,1.0,3.0,0.5700464521914007,51.6,7.3,2.7,34.9,14.0,20.0,1174.0,12293.0,13.0,14.0,177.0,158.8,160.4,0.1415929203539823,0.052919708029197,0.6818181818181818,0.2745995423340961,0.3888888888888889,0.5718232044198894,0.4022988505747126,13.0,14.0,2804
2,166,0.007281553398058138,1.0,3.0,0.5354099143275057,50.9,7.3,2.7,34.8,14.0,19.9,1171.0,15669.0,13.0,14.0,173.0,158.5,159.9,0.1422594142259414,0.0526315789473684,0.6810344827586207,0.2771855010660981,0.3891129032258064,0.5722379603399433,0.40625,13.0,14.0,2867
2,167,0.010197769241562793,1.0,3.0,0.5375991306288159,50.4,7.3,2.7,34.7,14.0,19.8,1167.0,20339.0,13.0,15.0,180.0,158.7,160.5,0.1425818882466281,0.0531135531135531,0.6848249027237355,0.2727272727272727,0.3900965044637244,0.5714285714285714,0.3977272727272727,13.0,15.0,4892
2,168,0.0073574494175354666,1.0,3.0,0.5434167593797095,50.6,7.2,2.7,34.6,14.0,19.8,1166.0,12509.0,14.0,15.0,180.0,158.9,160.3,0.14228026567784524,0.0531309297912713,0.6844660194174758,0.2712477396021699,0.39,0.5709969788519637,0.3962703962703963,14.0,15.0,7318
2,169,0.007979865555582832,1.0,3.0,0.5861613465797798,51.4,7.3,2.7,35.1,14.0,20.0,1177.0,32722.0,14.0,14.0,178.0,159.6,161.2,0.1417622552168407,0.052854482289316246,0.6806134592498752,0.273972602739726,0.3902027027027027,0.5710382513661202,0.4037267080745341,14.0,14.0,1398
2,170,0.0062893081761006275,1.0,3.0,0.517821511057928,51.6,7.2,2.7,34.6,15.0,19.7,1164.0,4736.0,14.0,15.0,180.0,158.8,160.0,0.1394052044609665,0.0518358531317494,0.6693069306930692,0.29082774049217,0.3816666666666666,0.5714285714285715,0.4347826086956521,14.0,15.0,1565
2,171,0.007168458781361853,1.0,3.0,0.5460641226325634,51.4,7.2,2.7,34.6,15.0,19.8,1165.0,19628.0,14.0,15.0,180.0,159.3,160.5,0.1394891944990176,0.0523012552301255,0.6687500000000001,0.2874743326488706,0.3807692307692308,0.5714285714285714,0.4322766570605187,14.0,15.0,5498
2,172,0.007963247301369991,1.0,3.0,0.5294876956874333,52.2,7.3,2.7,35.1,15.0,20.1,1178.5,13440.0,14.0,15.0,184.0,159.2,160.7,0.1402439024390243,0.0523465703971119,0.6697936210131333,0.2861952861952862,0.3843977092616405,0.5730994152046783,0.4275904099600596,14.0,15.0,2596
2,173,0.005778491767272409,1.0,3.0,0.5576551470074489,52.3,7.3,2.7,35.0,15.0,20.0,1174.0,19635.5,14.0,15.0,184.0,159.7,160.9,0.1391304347826087,0.0519713261648745,0.6666666666666666,0.2914389799635701,0.3815651550259296,0.572972972972973,0.4373177842565598,14.0,15.0,6280
2,174,0.011396918084983554,1.0,3.0,0.5440138706902548,49.2,7.2,2.6,34.3,13.5,19.5,1159.0,9264.0,14.0,15.0,189.0,159.6,161.1,0.141491395793499,0.0539271606429475,0.6840958605664488,0.2676864244741874,0.3881453154875717,0.5697674418604651,0.3910614525139665,14.0,15.0,104
2,175,0.009071666992189642,1.0,3.0,0.6409564864556655,53.0,7.3,2.7,35.0,15.0,19.9,1176.0,9194.0,14.0,15.0,181.5,161.0,162.3,0.1407407407407407,0.0518518518518518,0.674074074074074,0.2824858757062147,0.3888888888888889,0.5710382513661202,0.4132231404958678,14.0,15.0,66
2,176,0.005836575875486361,1.0,2.0,0.4264811614954436,54.099999999999994,7.15,2.5999999999999996,34.0,17.0,19.6,1150.0,9262.5,14.0,15.0,186.0,158.2,159.0,0.1297208538587849,0.049647887323943596,0.625615763546798,0.3284072249589491,0.3579638752052545,0.5690474382020576,0.5249343832020997,14.0,15.0,18
2,177,0.004461440407903083,1.0,3.0,0.5552707119080712,53.0,7.4,2.8,35.2,15.0,20.2,1181.0,6936.0,14.0,15.0,184.0,160.0,160.9,0.13906607619279784,0.05209377087508345,0.6666666666666667,0.28971518101952887,0.3824507835986166,0.5734870317002881,0.4360917916394986,14.0,15.0,1668
2,178,0.004744958481613271,1.0,3.0,0.5641027962192582,53.1,7.4,2.8,35.4,15.0,20.3,1186.0,16590.0,14.0,15.0,185.0,160.2,161.2,0.1380281690140845,0.052112676056338,0.6645702306079664,0.2935420743639921,0.3796791443850267,0.573134328358209,0.4419889502762431,14.0,15.0,1992
2,179,0.005161290322580614,1.0,3.0,0.5428164268864937,52.5,7.3,2.8,35.2,15.0,20.1,1180.5,12283.0,14.0,15.0,185.0,160.0,161.1,0.1388888888888889,0.0521920668058455,0.6675992231388321,0.2893309222423146,0.3807496158385854,0.5726027397260274,0.4320987654320988,14.0,15.0,1992
2,180,0.004498714652956481,1.0,3.0,0.5082105508910568,52.3,7.3,2.7,34.9,15.0,20.0,1174.0,16259.0,15.0,15.0,185.0,159.6,160.6,0.1389365351629502,0.0522522522522522,0.6673076923076924,0.2890173410404624,0.381625441696113,0.5721784776902887,0.43343653250774,15.0,15.0,3873
2,181,0.0037060040775964698,1.0,3.0,0.5942162890785551,52.95,7.4,2.8,35.6,15.0,20.3,1188.0,30780.0,15.0,15.0,185.0,160.8,161.6,0.1400964920797329,0.0523138832997987,0.6728099643073275,0.2810469777453052,0.38365227749436775,0.5726256983240224,0.4191616766467066,15.0,15.0,518
2,182,0.003981420039814276,1.0,3.0,0.5527144563195202,54.1,7.4,2.8,35.5,15.0,20.4,1187.0,7067.0,15.0,15.0,185.0,160.3,161.2,0.1394927536231884,0.0521582733812949,0.6690647482014389,0.2888086642599278,0.3821510297482837,0.5714285714285715,0.4310344827586207,15.0,15.0,399
2,183,0.005055292763743613,1.0,3.0,0.5446167349808557,53.3,7.3,2.7,35.2,16.0,20.1,1180.0,16422.0,15.0,15.0,190.0,160.25,161.3,0.1368821292775665,0.0513307984790874,0.6566090085403391,0.30176750156109067,0.3749999999999999,0.5722891566265059,0.4597701149425288,15.0,15.0,2630
2,184,0.006724332972148139,1.0,2.0,0.4530246486714545,52.45,7.3,2.7,34.7,15.0,20.0,1168.0,4720.0,15.0,16.0,202.0,159.1,160.55,0.13840306791497664,0.0522088353413654,0.659443447037702,0.3018867924528302,0.3770197486535008,0.5734870317002881,0.4571428571428571,15.0,16.0,452
2,185,0.00557383415497148,1.0,3.0,0.5170518494061708,53.5,7.3,2.7,34.9,16.0,20.0,1172.5,16322.0,15.0,16.0,202.0,160.0,161.2,0.1373626373626373,0.0515806988352745,0.6566714619672721,0.300187617260788,0.3754045307443365,0.5727554179566564,0.4568527918781726,15.0,16.0,1796
2,186,0.010369410239792654,1.0,2.0,0.3937728801882347,48.4,6.8,2.5,32.5,12.0,18.4,1118.0,9261.0,15.0,15.0,188.0,158.4,160.3,0.1452380952380952,0.0536912751677852,0.697986577181208,0.2684563758389262,0.3914988814317673,0.5661538461538461,0.3846153846153846,15.0,15.0,11
2,187,0.006860982745062083,1.0,3.5,0.825982808179573,57.2,7.9,3.0,37.9,18.0,21.75,1242.5,9216.0,15.0,15.5,193.5,164.75,165.25,0.13439948964594184,0.0518207282913165,0.6401440999693537,0.31810489191860014,0.3695985965263401,0.5755645606368743,0.49725274725274726,15.0,15.5,28
2,189,0.013114754098360715,1.0,2.0,0.3555718654146542,51.3,7.3,2.8,35.1,16.0,19.9,1180.0,9242.0,15.0,16.0,203.0,158.0,160.6,0.1385435168738898,0.0545808966861598,0.6678507992895205,0.2841918294849023,0.3818181818181818,0.5691489361702127,0.425531914893617,15.0,16.0,43
2,190,0.006317119393556503,1.0,3.0,0.540369969941463,54.0,7.5,2.8,35.8,16.0,20.6,1195.0,25169.0,15.0,17.0,204.0,160.5,161.8,0.137577002053388,0.0516528925619834,0.658703071672355,0.2976190476190476,0.3784860557768924,0.5745341614906831,0.4518072289156626,15.0,17.0,4953
2,191,0.006297229219143663,1.0,3.0,0.6417744463684638,55.6,7.6,2.9,36.7,16.0,21.0,1216.0,19694.0,15.0,16.0,197.0,161.9,163.0,0.1351819757365684,0.0504854368932038,0.6512820512820513,0.3076923076923077,0.3726169844020797,0.5764411027568922,0.4724409448818897,15.0,16.0,127
2,192,0.007281553398058138,1.0,3.0,0.5284600433293679,53.7,7.4,2.8,35.7,16.0,20.5,1190.0,18224.0,16.0,17.0,206.0,160.4,161.8,0.1375968992248062,0.0512820512820512,0.6587301587301587,0.3003533568904593,0.3760330578512396,0.5737704918032787,0.45708493252445215,16.0,17.0,3520
